,Year_Week,avg_repeat_purchases_t-1,avg_repeat_purchases_t-2,avg_repeat_purchases_t-3,avg_repeat_purchases_t-4,avg_repeat_purchases_t-5,avg_repeat_purchases_t-6,avg_repeat_purchases_t-7,avg_repeat_purchases_t-8,avg_repeat_purchases_t-9,avg_repeat_purchases_t-10,avg_repeat_purchases_t-11,avg_repeat_purchases_t-12,avg_repeat_purchases_t-13,avg_repeat_purchases_t-14,avg_repeat_purchases_t-15,avg_repeat_purchases_t-16,avg_repeat_purchases_t-17,avg_repeat_purchases_t-18,avg_repeat_purchases_t-19,avg_repeat_purchases_t-20,avg_repeat_purchases_t-21,avg_repeat_purchases_t-22,avg_repeat_purchases_t-23,avg_repeat_purchases_t-24,avg_repeat_purchases_t-25,avg_repeat_purchases_t-26,avg_repeat_purchases_t-27,avg_repeat_purchases_t-28,avg_repeat_purchases_t-29,avg_repeat_purchases_t-30,total_sales_t-1,total_sales_t-2,total_sales_t-3,total_sales_t-4,total_sales_t-5,total_sales_t-6,total_sales_t-7,total_sales_t-8,total_sales_t-9,total_sales_t-10,total_sales_t-11,total_sales_t-12,total_sales_t-13,total_sales_t-14,total_sales_t-15,total_sales_t-16,total_sales_t-17,total_sales_t-18,total_sales_t-19,total_sales_t-20,total_sales_t-21,total_sales_t-22,total_sales_t-23,total_sales_t-24,total_sales_t-25,total_sales_t-26,total_sales_t-27,total_sales_t-28,total_sales_t-29,total_sales_t-30,unique_transactions_t-1,unique_transactions_t-2,unique_transactions_t-3,unique_transactions_t-4,unique_transactions_t-5,unique_transactions_t-6,unique_transactions_t-7,unique_transactions_t-8,unique_transactions_t-9,unique_transactions_t-10,unique_transactions_t-11,unique_transactions_t-12,unique_transactions_t-13,unique_transactions_t-14,unique_transactions_t-15,unique_transactions_t-16,unique_transactions_t-17,unique_transactions_t-18,unique_transactions_t-19,unique_transactions_t-20,unique_transactions_t-21,unique_transactions_t-22,unique_transactions_t-23,unique_transactions_t-24,unique_transactions_t-25,unique_transactions_t-26,unique_transactions_t-27,unique_transactions_t-28,unique_transactions_t-29,unique_transactions_t-30,unique_customers_t-1,unique_customers_t-2,unique_customers_t-3,unique_customers_t-4,unique_customers_t-5,unique_customers_t-6,unique_customers_t-7,unique_customers_t-8,unique_customers_t-9,unique_customers_t-10,unique_customers_t-11,unique_customers_t-12,unique_customers_t-13,unique_customers_t-14,unique_customers_t-15,unique_customers_t-16,unique_customers_t-17,unique_customers_t-18,unique_customers_t-19,unique_customers_t-20,unique_customers_t-21,unique_customers_t-22,unique_customers_t-23,unique_customers_t-24,unique_customers_t-25,unique_customers_t-26,unique_customers_t-27,unique_customers_t-28,unique_customers_t-29,unique_customers_t-30,discounted_transactions_t-1,discounted_transactions_t-2,discounted_transactions_t-3,discounted_transactions_t-4,discounted_transactions_t-5,discounted_transactions_t-6,discounted_transactions_t-7,discounted_transactions_t-8,discounted_transactions_t-9,discounted_transactions_t-10,discounted_transactions_t-11,discounted_transactions_t-12,discounted_transactions_t-13,discounted_transactions_t-14,discounted_transactions_t-15,discounted_transactions_t-16,discounted_transactions_t-17,discounted_transactions_t-18,discounted_transactions_t-19,discounted_transactions_t-20,discounted_transactions_t-21,discounted_transactions_t-22,discounted_transactions_t-23,discounted_transactions_t-24,discounted_transactions_t-25,discounted_transactions_t-26,discounted_transactions_t-27,discounted_transactions_t-28,discounted_transactions_t-29,discounted_transactions_t-30,Beverages_t-1,Beverages_t-2,Beverages_t-3,Beverages_t-4,Beverages_t-5,Beverages_t-6,Beverages_t-7,Beverages_t-8,Beverages_t-9,Beverages_t-10,Beverages_t-11,Beverages_t-12,Beverages_t-13,Beverages_t-14,Beverages_t-15,Beverages_t-16,Beverages_t-17,Beverages_t-18,Beverages_t-19,Beverages_t-20,Beverages_t-21,Beverages_t-22,Beverages_t-23,Beverages_t-24,Beverages_t-25,Beverages_t-26,Beverages_t-27,Beverages_t-28,Beverages_t-29,Beverages_t-30,Butchers_t-1,Butchers_t-2,Butchers_t-3,Butchers_t-4,Butchers_t-5,Butchers_t-6,Butchers_t-7,Butchers_t-8,Butchers_t-9,Butchers_t-10,Butchers_t-11,Butchers_t-12,Butchers_t-13,Butchers_t-14,Butchers_t-15,Butchers_t-16,Butchers_t-17,Butchers_t-18,Butchers_t-19,Butchers_t-20,Butchers_t-21,Butchers_t-22,Butchers_t-23,Butchers_t-24,Butchers_t-25,Butchers_t-26,Butchers_t-27,Butchers_t-28,Butchers_t-29,Butchers_t-30,Computers and electric accessories_t-1,Computers and electric accessories_t-2,Computers and electric accessories_t-3,Computers and electric accessories_t-4,Computers and electric accessories_t-5,Computers and electric accessories_t-6,Computers and electric accessories_t-7,Computers and electric accessories_t-8,Computers and electric accessories_t-9,Computers and electric accessories_t-10,Computers and electric accessories_t-11,Computers and electric accessories_t-12,Computers and electric accessories_t-13,Computers and electric accessories_t-14,Computers and electric accessories_t-15,Computers and electric accessories_t-16,Computers and electric accessories_t-17,Computers and electric accessories_t-18,Computers and electric accessories_t-19,Computers and electric accessories_t-20,Computers and electric accessories_t-21,Computers and electric accessories_t-22,Computers and electric accessories_t-23,Computers and electric accessories_t-24,Computers and electric accessories_t-25,Computers and electric accessories_t-26,Computers and electric accessories_t-27,Computers and electric accessories_t-28,Computers and electric accessories_t-29,Computers and electric accessories_t-30,Electric household essentials_t-1,Electric household essentials_t-2,Electric household essentials_t-3,Electric household essentials_t-4,Electric household essentials_t-5,Electric household essentials_t-6,Electric household essentials_t-7,Electric household essentials_t-8,Electric household essentials_t-9,Electric household essentials_t-10,Electric household essentials_t-11,Electric household essentials_t-12,Electric household essentials_t-13,Electric household essentials_t-14,Electric household essentials_t-15,Electric household essentials_t-16,Electric household essentials_t-17,Electric household essentials_t-18,Electric household essentials_t-19,Electric household essentials_t-20,Electric household essentials_t-21,Electric household essentials_t-22,Electric household essentials_t-23,Electric household essentials_t-24,Electric household essentials_t-25,Electric household essentials_t-26,Electric household essentials_t-27,Electric household essentials_t-28,Electric household essentials_t-29,Electric household essentials_t-30,Food_t-1,Food_t-2,Food_t-3,Food_t-4,Food_t-5,Food_t-6,Food_t-7,Food_t-8,Food_t-9,Food_t-10,Food_t-11,Food_t-12,Food_t-13,Food_t-14,Food_t-15,Food_t-16,Food_t-17,Food_t-18,Food_t-19,Food_t-20,Food_t-21,Food_t-22,Food_t-23,Food_t-24,Food_t-25,Food_t-26,Food_t-27,Food_t-28,Food_t-29,Food_t-30,Furniture_t-1,Furniture_t-2,Furniture_t-3,Furniture_t-4,Furniture_t-5,Furniture_t-6,Furniture_t-7,Furniture_t-8,Furniture_t-9,Furniture_t-10,Furniture_t-11,Furniture_t-12,Furniture_t-13,Furniture_t-14,Furniture_t-15,Furniture_t-16,Furniture_t-17,Furniture_t-18,Furniture_t-19,Furniture_t-20,Furniture_t-21,Furniture_t-22,Furniture_t-23,Furniture_t-24,Furniture_t-25,Furniture_t-26,Furniture_t-27,Furniture_t-28,Furniture_t-29,Furniture_t-30,Milk Products_t-1,Milk Products_t-2,Milk Products_t-3,Milk Products_t-4,Milk Products_t-5,Milk Products_t-6,Milk Products_t-7,Milk Products_t-8,Milk Products_t-9,Milk Products_t-10,Milk Products_t-11,Milk Products_t-12,Milk Products_t-13,Milk Products_t-14,Milk Products_t-15,Milk Products_t-16,Milk Products_t-17,Milk Products_t-18,Milk Products_t-19,Milk Products_t-20,Milk Products_t-21,Milk Products_t-22,Milk Products_t-23,Milk Products_t-24,Milk Products_t-25,Milk Products_t-26,Milk Products_t-27,Milk Products_t-28,Milk Products_t-29,Milk Products_t-30,Patisserie_t-1,Patisserie_t-2,Patisserie_t-3,Patisserie_t-4,Patisserie_t-5,Patisserie_t-6,Patisserie_t-7,Patisserie_t-8,Patisserie_t-9,Patisserie_t-10,Patisserie_t-11,Patisserie_t-12,Patisserie_t-13,Patisserie_t-14,Patisserie_t-15,Patisserie_t-16,Patisserie_t-17,Patisserie_t-18,Patisserie_t-19,Patisserie_t-20,Patisserie_t-21,Patisserie_t-22,Patisserie_t-23,Patisserie_t-24,Patisserie_t-25,Patisserie_t-26,Patisserie_t-27,Patisserie_t-28,Patisserie_t-29,Patisserie_t-30,Cash_t-1,Cash_t-2,Cash_t-3,Cash_t-4,Cash_t-5,Cash_t-6,Cash_t-7,Cash_t-8,Cash_t-9,Cash_t-10,Cash_t-11,Cash_t-12,Cash_t-13,Cash_t-14,Cash_t-15,Cash_t-16,Cash_t-17,Cash_t-18,Cash_t-19,Cash_t-20,Cash_t-21,Cash_t-22,Cash_t-23,Cash_t-24,Cash_t-25,Cash_t-26,Cash_t-27,Cash_t-28,Cash_t-29,Cash_t-30,Credit Card_t-1,Credit Card_t-2,Credit Card_t-3,Credit Card_t-4,Credit Card_t-5,Credit Card_t-6,Credit Card_t-7,Credit Card_t-8,Credit Card_t-9,Credit Card_t-10,Credit Card_t-11,Credit Card_t-12,Credit Card_t-13,Credit Card_t-14,Credit Card_t-15,Credit Card_t-16,Credit Card_t-17,Credit Card_t-18,Credit Card_t-19,Credit Card_t-20,Credit Card_t-21,Credit Card_t-22,Credit Card_t-23,Credit Card_t-24,Credit Card_t-25,Credit Card_t-26,Credit Card_t-27,Credit Card_t-28,Credit Card_t-29,Credit Card_t-30,Digital Wallet_t-1,Digital Wallet_t-2,Digital Wallet_t-3,Digital Wallet_t-4,Digital Wallet_t-5,Digital Wallet_t-6,Digital Wallet_t-7,Digital Wallet_t-8,Digital Wallet_t-9,Digital Wallet_t-10,Digital Wallet_t-11,Digital Wallet_t-12,Digital Wallet_t-13,Digital Wallet_t-14,Digital Wallet_t-15,Digital Wallet_t-16,Digital Wallet_t-17,Digital Wallet_t-18,Digital Wallet_t-19,Digital Wallet_t-20,Digital Wallet_t-21,Digital Wallet_t-22,Digital Wallet_t-23,Digital Wallet_t-24,Digital Wallet_t-25,Digital Wallet_t-26,Digital Wallet_t-27,Digital Wallet_t-28,Digital Wallet_t-29,Digital Wallet_t-30,In-store_t-1,In-store_t-2,In-store_t-3,In-store_t-4,In-store_t-5,In-store_t-6,In-store_t-7,In-store_t-8,In-store_t-9,In-store_t-10,In-store_t-11,In-store_t-12,In-store_t-13,In-store_t-14,In-store_t-15,In-store_t-16,In-store_t-17,In-store_t-18,In-store_t-19,In-store_t-20,In-store_t-21,In-store_t-22,In-store_t-23,In-store_t-24,In-store_t-25,In-store_t-26,In-store_t-27,In-store_t-28,In-store_t-29,In-store_t-30,Online_t-1,Online_t-2,Online_t-3,Online_t-4,Online_t-5,Online_t-6,Online_t-7,Online_t-8,Online_t-9,Online_t-10,Online_t-11,Online_t-12,Online_t-13,Online_t-14,Online_t-15,Online_t-16,Online_t-17,Online_t-18,Online_t-19,Online_t-20,Online_t-21,Online_t-22,Online_t-23,Online_t-24,Online_t-25,Online_t-26,Online_t-27,Online_t-28,Online_t-29,Online_t-30,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15
30,2022-07-25/2022-07-31,0.7209302325581395,0.7228915662650602,0.7058823529411765,0.7176470588235294,0.7142857142857143,0.7027027027027027,0.6923076923076923,0.7241379310344828,0.6451612903225806,0.7037037037037037,0.68,0.6911764705882353,0.7,0.7093023255813954,0.7126436781609196,0.7,0.7051282051282052,0.6891891891891891,0.684931506849315,0.6621621621621622,0.7282608695652174,0.6619718309859155,0.7340425531914894,0.7228915662650602,0.7176470588235294,0.6875,0.7448979591836735,0.7473684210526316,0.7142857142857143,0.2631578947368421,10977.925092396055,10606.607490971217,11552.665243884076,10714.179768879001,10461.448320413438,9798.417333333333,11519.39143871823,10941.665651260399,7556.561785714286,10722.36698049561,9911.97529065715,8092.663525091799,11340.875831485588,9369.12474012474,11126.0762084196,9438.158029269109,9004.925773696346,8462.264341590613,9504.85167078519,8359.611111111111,12892.206814449917,9335.55252913005,13183.391165022653,11744.992299809692,11933.839033376287,12505.417041614593,14337.892058278085,13281.10429532624,10549.939571185801,2778.0,86.0,83.0,85.0,85.0,84.0,74.0,78.0,87.0,62.0,81.0,75.0,68.0,80.0,86.0,87.0,80.0,78.0,74.0,73.0,74.0,92.0,71.0,94.0,83.0,85.0,80.0,98.0,95.0,84.0,19.0,24.0,23.0,25.0,24.0,24.0,22.0,24.0,24.0,22.0,24.0,24.0,21.0,24.0,25.0,25.0,24.0,23.0,23.0,23.0,25.0,25.0,24.0,25.0,23.0,24.0,25.0,25.0,24.0,24.0,14.0,26.0,26.0,30.0,27.0,20.0,22.0,25.0,32.0,22.0,27.0,30.0,24.0,31.0,19.0,26.0,23.0,25.0,32.0,27.0,25.0,26.0,23.0,30.0,35.0,28.0,31.0,38.0,39.0,26.0,8.0,1121.5,1684.9183673469388,1746.5,1081.0833333333333,1598.0,1817.0,708.0,1257.5,998.5,697.0,1732.5,1466.3372093023256,993.5,807.5,1566.587922705314,884.5,1202.0,1326.6923076923076,596.5,1477.111111111111,1075.5,1955.0,2070.6111111111113,972.0,2066.5429587482217,693.0121951219512,2080.8363196125906,1718.5,747.0,461.0,1520.0,1752.5,1564.5,1356.0833333333333,928.6111111111111,2219.693333333333,1293.5,1723.0072551778283,732.0,1347.0,2444.5,772.5,920.5,1396.0,1166.5,1730.8372093023256,1371.8074074074075,1048.5,1344.5,414.5,1492.5,1417.0,3055.4593826682167,1707.5,2252.5,2127.5,1789.0,2529.685927979302,1396.9092432006307,604.5,1730.2240000000002,1127.7146929824562,1401.5,561.5,2177.0,433.5,2111.279738037958,1175.0,1081.5,1044.0,1064.0,792.0,1544.8636363636363,663.0,2083.5,869.5,520.1111111111111,911.5,831.0,1855.0,1587.0,889.7375,679.2101449275362,1428.6286634460548,940.1675623535896,2193.0,1442.0,1657.5,1823.0,150.0,1316.5,1117.5,1210.7446831364125,1750.2086577678901,1374.5,1557.5,2438.418367346939,1825.6041666666667,956.6933333333334,1134.8110364396655,1208.0,1557.3263157894737,1786.5,2096.9324324324325,1158.5,1394.9183673469388,1198.0,1159.0,1335.5,1349.5,2867.442528735632,1541.5,1402.5,1783.8636363636365,1696.0,601.0,1786.111111111111,1682.0,1028.0,350.0,996.5720338983051,1305.5,1475.0,1075.6933333333334,292.0,856.724,1467.5,1384.860896082571,1249.5,1560.055944055944,959.5,458.0,833.5,428.5,1324.9882857142857,1040.0,991.0,724.0,1068.2101449275362,823.5,998.0,749.0,2203.5,800.0,1180.4183673469388,1239.942528735632,2100.5,486.5,909.6553672316384,414.5,1381.0,1226.2101449275362,1607.5,1849.611111111111,1068.8372093023256,1091.0,808.0,1287.1933333333334,885.8684523809524,1602.5,672.5,1499.0,910.5121951219512,1585.1923076923076,1739.5,1719.4024526198439,1556.0,793.5,854.0,692.0,2040.7642857142857,712.1923076923077,1271.1105263157895,2203.0,1750.5,1505.7383177570093,2110.9324324324325,2637.418367346939,1425.2642857142857,50.0,1311.12905849775,1088.5,1797.4205607476636,1701.5,1200.0,596.0,769.0,1198.0,777.5,2016.5,1038.6923076923076,334.0,1620.0,1265.0,1144.5,747.0,1369.5168539325841,995.5720338983051,1924.8753968253968,1139.0,1563.5,1058.1105263157895,1120.5,917.5,1286.5,2249.224,1220.5,1026.5,1910.5,345.0,1601.0,1303.7642857142857,749.5,1338.5,1822.5,1227.0,1923.6933333333334,1090.5,875.0,1320.5,792.2829829648424,1213.5,2731.5,1127.0,942.0,1052.0,796.4904012452439,1503.5,1550.266129032258,609.0,1267.5,1013.0121951219512,1380.5,1932.5,761.2101449275362,1896.0,1808.0121951219512,1543.0,1309.6106750392464,403.0,32.0,31.0,23.0,27.0,22.0,21.0,24.0,31.0,18.0,27.0,30.0,29.0,23.0,31.0,27.0,28.0,25.0,26.0,26.0,24.0,35.0,21.0,33.0,26.0,29.0,25.0,37.0,32.0,30.0,6.0,18.0,21.0,33.0,28.0,32.0,28.0,29.0,24.0,22.0,26.0,22.0,20.0,26.0,25.0,31.0,36.0,21.0,25.0,24.0,27.0,20.0,26.0,30.0,26.0,29.0,27.0,33.0,33.0,31.0,6.0,36.0,31.0,29.0,30.0,30.0,25.0,25.0,32.0,22.0,28.0,23.0,19.0,31.0,30.0,29.0,16.0,32.0,23.0,23.0,23.0,37.0,24.0,31.0,31.0,27.0,28.0,28.0,30.0,23.0,7.0,39.0,31.0,42.0,35.0,38.0,34.0,36.0,44.0,27.0,30.0,38.0,31.0,44.0,47.0,41.0,38.0,41.0,33.0,39.0,23.0,48.0,30.0,44.0,47.0,39.0,29.0,53.0,42.0,48.0,13.0,47.0,52.0,43.0,50.0,46.0,40.0,42.0,43.0,35.0,51.0,37.0,37.0,36.0,39.0,46.0,42.0,37.0,41.0,34.0,51.0,44.0,41.0,50.0,36.0,46.0,51.0,45.0,53.0,36.0,6.0,7574.9187606112055,10944.779870439852,10843.530542635659,10119.451055914215,11703.074495924497,11579.996126726974,9808.818073458073,9505.5,12055.228906791406,8073.123624070546,9376.266889185581,9604.968390804597,8893.52947845805,10985.89681852539,8987.900847818235
31,2022-08-01/2022-08-07,0.7051282051282052,0.7209302325581395,0.7228915662650602,0.7058823529411765,0.7176470588235294,0.7142857142857143,0.7027027027027027,0.6923076923076923,0.7241379310344828,0.6451612903225806,0.7037037037037037,0.68,0.6911764705882353,0.7,0.7093023255813954,0.7126436781609196,0.7,0.7051282051282052,0.6891891891891891,0.684931506849315,0.6621621621621622,0.7282608695652174,0.6619718309859155,0.7340425531914894,0.7228915662650602,0.7176470588235294,0.6875,0.7448979591836735,0.7473684210526316,0.7142857142857143,9120.131471115279,10977.925092396055,10606.607490971217,11552.665243884076,10714.179768879001,10461.448320413438,9798.417333333333,11519.39143871823,10941.665651260399,7556.561785714286,10722.36698049561,9911.97529065715,8092.663525091799,11340.875831485588,9369.12474012474,11126.0762084196,9438.158029269109,9004.925773696346,8462.264341590613,9504.85167078519,8359.611111111111,12892.206814449917,9335.55252913005,13183.391165022653,11744.992299809692,11933.839033376287,12505.417041614593,14337.892058278085,13281.10429532624,10549.939571185801,78.0,86.0,83.0,85.0,85.0,84.0,74.0,78.0,87.0,62.0,81.0,75.0,68.0,80.0,86.0,87.0,80.0,78.0,74.0,73.0,74.0,92.0,71.0,94.0,83.0,85.0,80.0,98.0,95.0,84.0,23.0,24.0,23.0,25.0,24.0,24.0,22.0,24.0,24.0,22.0,24.0,24.0,21.0,24.0,25.0,25.0,24.0,23.0,23.0,23.0,25.0,25.0,24.0,25.0,23.0,24.0,25.0,25.0,24.0,24.0,34.0,26.0,26.0,30.0,27.0,20.0,22.0,25.0,32.0,22.0,27.0,30.0,24.0,31.0,19.0,26.0,23.0,25.0,32.0,27.0,25.0,26.0,23.0,30.0,35.0,28.0,31.0,38.0,39.0,26.0,1645.0,1121.5,1684.9183673469388,1746.5,1081.0833333333333,1598.0,1817.0,708.0,1257.5,998.5,697.0,1732.5,1466.3372093023256,993.5,807.5,1566.587922705314,884.5,1202.0,1326.6923076923076,596.5,1477.111111111111,1075.5,1955.0,2070.6111111111113,972.0,2066.5429587482217,693.0121951219512,2080.8363196125906,1718.5,747.0,1312.3372093023256,1520.0,1752.5,1564.5,1356.0833333333333,928.6111111111111,2219.693333333333,1293.5,1723.0072551778283,732.0,1347.0,2444.5,772.5,920.5,1396.0,1166.5,1730.8372093023256,1371.8074074074075,1048.5,1344.5,414.5,1492.5,1417.0,3055.4593826682167,1707.5,2252.5,2127.5,1789.0,2529.685927979302,1396.9092432006307,357.5,1730.2240000000002,1127.7146929824562,1401.5,561.5,2177.0,433.5,2111.279738037958,1175.0,1081.5,1044.0,1064.0,792.0,1544.8636363636363,663.0,2083.5,869.5,520.1111111111111,911.5,831.0,1855.0,1587.0,889.7375,679.2101449275362,1428.6286634460548,940.1675623535896,2193.0,1442.0,1657.5,1823.0,2487.6019541206456,1316.5,1117.5,1210.7446831364125,1750.2086577678901,1374.5,1557.5,2438.418367346939,1825.6041666666667,956.6933333333334,1134.8110364396655,1208.0,1557.3263157894737,1786.5,2096.9324324324325,1158.5,1394.9183673469388,1198.0,1159.0,1335.5,1349.5,2867.442528735632,1541.5,1402.5,1783.8636363636365,1696.0,601.0,1786.111111111111,1682.0,1028.0,1981.5,996.5720338983051,1305.5,1475.0,1075.6933333333334,292.0,856.724,1467.5,1384.860896082571,1249.5,1560.055944055944,959.5,458.0,833.5,428.5,1324.9882857142857,1040.0,991.0,724.0,1068.2101449275362,823.5,998.0,749.0,2203.5,800.0,1180.4183673469388,1239.942528735632,2100.5,486.5,909.6553672316384,275.5,1381.0,1226.2101449275362,1607.5,1849.611111111111,1068.8372093023256,1091.0,808.0,1287.1933333333334,885.8684523809524,1602.5,672.5,1499.0,910.5121951219512,1585.1923076923076,1739.5,1719.4024526198439,1556.0,793.5,854.0,692.0,2040.7642857142857,712.1923076923077,1271.1105263157895,2203.0,1750.5,1505.7383177570093,2110.9324324324325,2637.418367346939,1425.2642857142857,592.6923076923077,1311.12905849775,1088.5,1797.4205607476636,1701.5,1200.0,596.0,769.0,1198.0,777.5,2016.5,1038.6923076923076,334.0,1620.0,1265.0,1144.5,747.0,1369.5168539325841,995.5720338983051,1924.8753968253968,1139.0,1563.5,1058.1105263157895,1120.5,917.5,1286.5,2249.224,1220.5,1026.5,1910.5,468.0,1601.0,1303.7642857142857,749.5,1338.5,1822.5,1227.0,1923.6933333333334,1090.5,875.0,1320.5,792.2829829648424,1213.5,2731.5,1127.0,942.0,1052.0,796.4904012452439,1503.5,1550.266129032258,609.0,1267.5,1013.0121951219512,1380.5,1932.5,761.2101449275362,1896.0,1808.0121951219512,1543.0,1309.6106750392464,28.0,32.0,31.0,23.0,27.0,22.0,21.0,24.0,31.0,18.0,27.0,30.0,29.0,23.0,31.0,27.0,28.0,25.0,26.0,26.0,24.0,35.0,21.0,33.0,26.0,29.0,25.0,37.0,32.0,30.0,24.0,18.0,21.0,33.0,28.0,32.0,28.0,29.0,24.0,22.0,26.0,22.0,20.0,26.0,25.0,31.0,36.0,21.0,25.0,24.0,27.0,20.0,26.0,30.0,26.0,29.0,27.0,33.0,33.0,31.0,26.0,36.0,31.0,29.0,30.0,30.0,25.0,25.0,32.0,22.0,28.0,23.0,19.0,31.0,30.0,29.0,16.0,32.0,23.0,23.0,23.0,37.0,24.0,31.0,31.0,27.0,28.0,28.0,30.0,23.0,41.0,39.0,31.0,42.0,35.0,38.0,34.0,36.0,44.0,27.0,30.0,38.0,31.0,44.0,47.0,41.0,38.0,41.0,33.0,39.0,23.0,48.0,30.0,44.0,47.0,39.0,29.0,53.0,42.0,48.0,37.0,47.0,52.0,43.0,50.0,46.0,40.0,42.0,43.0,35.0,51.0,37.0,37.0,36.0,39.0,46.0,42.0,37.0,41.0,34.0,51.0,44.0,41.0,50.0,36.0,46.0,51.0,45.0,53.0,36.0,10944.779870439852,10843.530542635659,10119.451055914215,11703.074495924497,11579.996126726974,9808.818073458073,9505.5,12055.228906791406,8073.123624070546,9376.266889185581,9604.968390804597,8893.52947845805,10985.89681852539,8987.900847818235,11660.801258660778
